userId,movieId,tag,date,sentiment,predicted_sentiment
424,288,dark comedy,13-03-2016 05:16,Negative,Negative
424,288,psychedelic,13-03-2016 05:16,Neutral,Neutral
424,288,satire,13-03-2016 05:16,Neutral,Neutral
424,288,stylized,13-03-2016 05:16,Neutral,Neutral
424,364,soundtrack,13-03-2016 05:04,Neutral,Neutral
424,527,thought-provoking,13-03-2016 20:30,Positive,Positive
424,541,sci-fi,13-03-2016 20:28,Neutral,Neutral
424,589,apocalypse,13-03-2016 04:54,Neutral,Neutral
424,589,arnold schwarzenegger,13-03-2016 04:54,Neutral,Neutral
424,589,nuclear war,13-03-2016 04:54,Neutral,Neutral
424,589,sci-fi,13-03-2016 04:54,Neutral,Neutral
424,589,suspense,13-03-2016 04:54,Neutral,Neutral
424,589,time travel,13-03-2016 04:54,Neutral,Neutral
424,608,based on a true story,13-03-2016 20:28,Positive,Positive
424,608,dark comedy,13-03-2016 20:27,Negative,Negative
424,608,kidnapping,13-03-2016 20:27,Neutral,Neutral
424,608,steve buscemi,13-03-2016 20:27,Neutral,Neutral
424,628,edward norton,13-03-2016 04:36,Neutral,Neutral
424,628,psychology,13-03-2016 04:36,Neutral,Neutral
424,628,suspense,13-03-2016 04:36,Neutral,Neutral
424,628,thought-provoking,13-03-2016 04:36,Positive,Positive
424,628,twist ending,13-03-2016 04:36,Neutral,Neutral
424,1089,ensemble cast,13-03-2016 04:52,Neutral,Neutral
424,1089,nonlinear,13-03-2016 04:52,Neutral,Neutral
424,1089,quentin tarantino,13-03-2016 04:52,Neutral,Neutral
424,1089,stylized,13-03-2016 04:52,Neutral,Neutral
424,1120,freedom of expression,13-03-2016 05:05,Neutral,Neutral
424,1136,british comedy,13-03-2016 20:38,Neutral,Neutral
424,1136,monty python,13-03-2016 20:38,Neutral,Neutral
424,1193,emotional,13-03-2016 04:34,Neutral,Neutral
424,1193,jack nicholson,13-03-2016 04:34,Neutral,Neutral
424,1198,adventure,13-03-2016 20:32,Neutral,Neutral
424,1198,archaeology,13-03-2016 20:37,Neutral,Neutral
424,1198,indiana jones,13-03-2016 20:32,Neutral,Neutral
424,1198,steven spielberg,13-03-2016 20:37,Neutral,Neutral
424,1198,treasure hunt,13-03-2016 20:37,Neutral,Neutral
424,1200,action,13-03-2016 20:34,Positive,Positive
424,1200,aliens,13-03-2016 20:34,Neutral,Neutral
424,1200,horror,13-03-2016 20:34,Neutral,Neutral
424,1200,sci-fi,13-03-2016 20:34,Neutral,Neutral
424,1200,space,13-03-2016 20:34,Neutral,Neutral
424,1200,space craft,13-03-2016 20:34,Neutral,Neutral
424,1200,space travel,13-03-2016 20:34,Neutral,Neutral
424,1219,alfred hitchcock,13-03-2016 20:54,Neutral,Neutral
424,1219,psychology,13-03-2016 20:54,Neutral,Neutral
424,1219,suspenseful,13-03-2016 20:54,Neutral,Neutral
424,1219,tense,13-03-2016 20:54,Negative,Negative
424,1240,action,13-03-2016 20:35,Positive,Positive
424,1240,artificial intelligence,13-03-2016 20:35,Negative,Negative
424,1240,robots,13-03-2016 20:35,Neutral,Neutral
424,1240,sci-fi,13-03-2016 20:35,Neutral,Neutral
424,1240,special effects,13-03-2016 20:35,Positive,Neutral
424,1240,tense,13-03-2016 20:35,Negative,Negative
424,1240,time travel,13-03-2016 20:35,Neutral,Neutral
424,1258,atmospheric,13-03-2016 04:29,Neutral,Neutral
424,1258,disturbing,13-03-2016 04:29,Negative,Negative
424,1258,horror,13-03-2016 04:29,Neutral,Neutral
424,1258,jack nicholson,13-03-2016 04:29,Neutral,Neutral
424,1258,masterpiece,13-03-2016 04:29,Neutral,Neutral
424,1258,psychological,13-03-2016 04:29,Neutral,Neutral
424,1258,stanley kubrick,13-03-2016 04:28,Neutral,Neutral
424,1258,suspense,13-03-2016 04:29,Neutral,Neutral
424,1343,horror,13-03-2016 05:17,Neutral,Neutral
424,1343,juliette lewis,13-03-2016 05:17,Neutral,Neutral
424,1343,martin scorsese,13-03-2016 05:17,Neutral,Neutral
424,1343,robert de niro,13-03-2016 05:17,Neutral,Neutral
424,1625,mindfuck,13-03-2016 05:00,Neutral,Neutral
424,1625,mystery,13-03-2016 05:00,Neutral,Neutral
424,1625,plot twist,13-03-2016 05:00,Neutral,Neutral
424,1625,psychological,13-03-2016 05:00,Neutral,Neutral
424,1625,suspense,13-03-2016 05:00,Neutral,Neutral
424,1625,twist ending,13-03-2016 05:00,Neutral,Neutral
424,1704,inspirational,13-03-2016 04:56,Positive,Positive
424,1921,hallucinatory,13-03-2016 20:55,Neutral,Neutral
424,1921,mental illness,13-03-2016 20:54,Negative,Negative
424,1921,mindfuck,13-03-2016 20:55,Neutral,Neutral
424,1921,paranoid,13-03-2016 20:55,Neutral,Neutral
424,1923,ben stiller,13-03-2016 05:21,Neutral,Neutral
424,1923,crude humor,13-03-2016 05:21,Negative,Negative
424,1923,goofy,13-03-2016 05:21,Positive,Neutral
424,2160,atmospheric,13-03-2016 04:28,Neutral,Neutral
424,2160,creepy,13-03-2016 04:28,Negative,Negative
424,2160,paranoia,13-03-2016 04:28,Neutral,Neutral
424,2160,scary,13-03-2016 04:28,Negative,Neutral
424,2160,suspense,13-03-2016 04:28,Neutral,Neutral
424,2296,snl,13-03-2016 05:25,Neutral,Neutral
424,2329,thought-provoking,13-03-2016 04:35,Positive,Positive
424,2505,nicolas cage,13-03-2016 20:49,Neutral,Neutral
424,2571,martial arts,13-03-2016 04:21,Neutral,Neutral
424,2571,sci-fi,13-03-2016 04:21,Neutral,Neutral
424,2700,adult humor,13-03-2016 04:46,Positive,Neutral
424,2700,controversial,13-03-2016 04:46,Positive,Positive
424,2700,crude humor,13-03-2016 04:46,Negative,Negative
424,2700,free speech,13-03-2016 04:46,Positive,Neutral
424,2700,parody,13-03-2016 04:46,Neutral,Neutral
424,2700,satire,13-03-2016 04:46,Neutral,Neutral
424,2700,south park,13-03-2016 04:46,Neutral,Neutral
424,2700,trey parker,13-03-2016 04:46,Neutral,Neutral
424,2959,dark comedy,13-03-2016 04:19,Negative,Negative
424,2959,psychology,13-03-2016 04:20,Neutral,Neutral
424,2959,thought-provoking,13-03-2016 04:19,Positive,Positive
424,2959,twist ending,13-03-2016 04:19,Neutral,Neutral
424,3176,based on a book,13-03-2016 04:57,Neutral,Neutral
424,3176,creepy,13-03-2016 04:57,Negative,Negative
424,3176,disturbing,13-03-2016 04:57,Negative,Negative
424,3176,jude law,13-03-2016 04:57,Neutral,Neutral
424,3176,murder,13-03-2016 04:57,Neutral,Neutral
424,3176,obsession,13-03-2016 04:57,Neutral,Neutral
424,3176,psychology,13-03-2016 04:57,Neutral,Neutral
424,3176,secrets,13-03-2016 04:57,Neutral,Neutral
424,3176,serial killer,13-03-2016 04:57,Neutral,Neutral
424,3176,suspense,13-03-2016 04:57,Neutral,Neutral
424,3186,asylum,13-03-2016 05:13,Neutral,Neutral
424,3186,based on a true story,13-03-2016 05:13,Positive,Positive
424,3186,brittany murphy,13-03-2016 05:13,Neutral,Neutral
424,3186,mental hospital,13-03-2016 05:13,Negative,Negative
424,3186,psychology,13-03-2016 05:13,Neutral,Neutral
424,3186,winona ryder,13-03-2016 05:13,Neutral,Neutral
424,3499,claustrophobic,13-03-2016 05:18,Negative,Neutral
424,3499,horror,13-03-2016 05:18,Neutral,Neutral
424,3499,scary,13-03-2016 05:18,Negative,Neutral
424,3499,stephen king,13-03-2016 05:18,Neutral,Neutral
424,3499,suspenseful,13-03-2016 05:17,Neutral,Neutral
424,3499,tense,13-03-2016 05:18,Negative,Negative
424,3499,thriller,13-03-2016 05:18,Neutral,Neutral
424,3527,aliens,13-03-2016 20:34,Neutral,Neutral
424,3527,sci-fi,13-03-2016 20:34,Neutral,Neutral
424,3527,scifi cult,13-03-2016 20:34,Neutral,Neutral
424,3911,satire,13-03-2016 04:42,Neutral,Neutral
424,3948,comedy,13-03-2016 05:21,Neutral,Neutral
424,3948,robert de niro,13-03-2016 05:21,Neutral,Neutral
424,4226,mystery,13-03-2016 04:23,Neutral,Neutral
424,4226,psychological,13-03-2016 04:22,Neutral,Neutral
424,4226,twist ending,13-03-2016 04:22,Neutral,Neutral
424,4262,al pacino,13-03-2016 20:29,Neutral,Neutral
424,4816,ben stiller,13-03-2016 05:29,Neutral,Neutral
424,4816,comedy,13-03-2016 05:29,Neutral,Neutral
424,4816,david bowie,13-03-2016 05:29,Neutral,Neutral
435,2959,dark comedy,23-04-2013 00:14,Negative,Negative
435,750,dark comedy,23-04-2013 00:14,Negative,Negative
435,58559,superhero,23-04-2013 00:14,Neutral,Neutral
435,58559,psychology,23-04-2013 00:14,Neutral,Neutral
439,98809,myth,15-07-2015 07:09,Neutral,Neutral
439,5952,myth,15-07-2015 07:07,Neutral,Neutral
439,98809,action,15-07-2015 07:08,Positive,Positive
462,152711,human rights,07-11-2016 03:34,Neutral,Neutral
462,152711,crime,07-11-2016 03:35,Neutral,Neutral
462,152711,cambodia,07-11-2016 03:34,Neutral,Neutral
462,152711,procedural,07-11-2016 03:35,Neutral,Neutral
462,152711,murder,07-11-2016 03:35,Neutral,Neutral
474,1147,in netflix queue,14-01-2006 01:11,Neutral,Neutral
474,1185,in netflix queue,14-01-2006 01:10,Neutral,Neutral
474,1189,in netflix queue,14-01-2006 01:12,Neutral,Neutral
474,1277,in netflix queue,14-01-2006 01:24,Neutral,Neutral
474,1280,in netflix queue,14-01-2006 01:11,Neutral,Neutral
474,1361,in netflix queue,14-01-2006 01:10,Neutral,Neutral
474,1423,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,232,in netflix queue,14-01-2006 01:10,Neutral,Neutral
474,28,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,40,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,162,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,279,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,290,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,326,in netflix queue,14-01-2006 01:23,Neutral,Neutral
474,363,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,531,in netflix queue,14-01-2006 01:24,Neutral,Neutral
474,728,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,800,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,1041,in netflix queue,14-01-2006 01:17,Neutral,Neutral
474,1270,time travel,14-01-2006 01:40,Neutral,Neutral
474,1542,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,1672,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,1797,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,1893,in netflix queue,14-01-2006 01:11,Neutral,Neutral
474,1900,in netflix queue,14-01-2006 01:24,Neutral,Neutral
474,1942,in netflix queue,14-01-2006 01:10,Neutral,Neutral
474,2065,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,2071,in netflix queue,14-01-2006 01:00,Neutral,Neutral
474,2351,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,2360,in netflix queue,14-01-2006 01:17,Neutral,Neutral
474,2390,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,2442,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,2648,in netflix queue,14-01-2006 01:09,Neutral,Neutral
474,2677,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,2905,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,2939,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,3007,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,3060,in netflix queue,14-01-2006 01:24,Neutral,Neutral
474,3077,in netflix queue,14-01-2006 01:19,Neutral,Neutral
474,3192,in netflix queue,14-01-2006 01:17,Neutral,Neutral
474,3250,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,3338,in netflix queue,14-01-2006 01:21,Neutral,Neutral
474,3456,in netflix queue,14-01-2006 01:17,Neutral,Neutral
474,3498,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,3507,in netflix queue,14-01-2006 01:00,Neutral,Neutral
474,3559,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,3676,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,3859,in netflix queue,14-01-2006 01:19,Neutral,Neutral
474,3951,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,4117,in netflix queue,14-01-2006 01:08,Neutral,Neutral
474,4174,in netflix queue,14-01-2006 01:08,Neutral,Neutral
474,4194,in netflix queue,14-01-2006 01:19,Neutral,Neutral
474,4218,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,4312,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,4356,in netflix queue,14-01-2006 01:23,Neutral,Neutral
474,4404,in netflix queue,14-01-2006 01:02,Neutral,Neutral
474,4688,in netflix queue,14-01-2006 01:12,Neutral,Neutral
474,4969,in netflix queue,13-01-2006 19:12,Neutral,Neutral
474,5120,in netflix queue,14-01-2006 01:07,Neutral,Neutral
474,5224,in netflix queue,14-01-2006 01:17,Neutral,Neutral
474,5238,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,5291,in netflix queue,14-01-2006 01:08,Neutral,Neutral
474,5304,in netflix queue,14-01-2006 01:09,Neutral,Neutral
474,5475,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,5498,in netflix queue,13-01-2006 19:16,Neutral,Neutral
474,5721,in netflix queue,14-01-2006 01:09,Neutral,Neutral
474,6027,in netflix queue,14-01-2006 01:07,Neutral,Neutral
474,6041,in netflix queue,14-01-2006 01:08,Neutral,Neutral
474,6228,in netflix queue,14-01-2006 01:20,Neutral,Neutral
474,6244,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,6375,in netflix queue,14-01-2006 01:01,Neutral,Neutral
474,6452,in netflix queue,14-01-2006 01:22,Neutral,Neutral
474,6466,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,6516,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,6668,in netflix queue,13-01-2006 19:14,Neutral,Neutral
474,6713,in netflix queue,14-01-2006 01:25,Neutral,Neutral
474,6724,in netflix queue,14-01-2006 01:21,Neutral,Neutral
474,6786,in netflix queue,14-01-2006 01:24,Neutral,Neutral
474,7023,in netflix queue,13-01-2006 19:14,Neutral,Neutral
474,7025,in netflix queue,13-01-2006 19:13,Neutral,Neutral
474,7069,in netflix queue,14-01-2006 01:20,Neutral,Neutral
474,7071,in netflix queue,14-01-2006 01:12,Neutral,Neutral
474,7088,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,7141,in netflix queue,14-01-2006 01:19,Neutral,Neutral
474,7218,in netflix queue,13-01-2006 19:18,Neutral,Neutral
474,7618,in netflix queue,14-01-2006 01:20,Neutral,Neutral
474,7700,in netflix queue,14-01-2006 01:11,Neutral,Neutral
474,7748,in netflix queue,14-01-2006 01:26,Neutral,Neutral
474,7792,in netflix queue,14-01-2006 01:08,Neutral,Neutral
474,7924,in netflix queue,14-01-2006 01:21,Neutral,Neutral
474,7926,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,8014,in netflix queue,14-01-2006 01:02,Neutral,Neutral
474,8033,in netflix queue,14-01-2006 01:01,Neutral,Neutral
474,8094,in netflix queue,13-01-2006 19:13,Neutral,Neutral
474,8183,in netflix queue,14-01-2006 01:10,Neutral,Neutral
474,8190,in netflix queue,14-01-2006 01:24,Neutral,Neutral
474,8197,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,8275,in netflix queue,14-01-2006 01:23,Neutral,Neutral
474,8379,in netflix queue,14-01-2006 01:08,Neutral,Neutral
474,8580,in netflix queue,14-01-2006 01:10,Neutral,Neutral
474,8607,in netflix queue,14-01-2006 01:11,Neutral,Neutral
474,8609,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,8765,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,8838,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,8998,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,25855,in netflix queue,13-01-2006 19:13,Neutral,Neutral
474,25865,in netflix queue,14-01-2006 01:20,Neutral,Neutral
474,25952,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,26131,in netflix queue,14-01-2006 01:09,Neutral,Neutral
474,26242,in netflix queue,13-01-2006 19:12,Neutral,Neutral
474,26776,in netflix queue,13-01-2006 19:16,Neutral,Neutral
474,27731,in netflix queue,14-01-2006 01:12,Neutral,Neutral
474,27741,in netflix queue,13-01-2006 19:13,Neutral,Neutral
474,31658,in netflix queue,14-01-2006 01:18,Neutral,Neutral
474,31923,in netflix queue,14-01-2006 01:07,Neutral,Neutral
474,32160,in netflix queue,13-01-2006 19:14,Neutral,Neutral
474,32371,in netflix queue,14-01-2006 01:27,Neutral,Neutral
474,34437,in netflix queue,13-01-2006 19:15,Neutral,Neutral
474,34482,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,35015,in netflix queue,14-01-2006 01:30,Neutral,Neutral
474,36535,in netflix queue,14-01-2006 01:12,Neutral,Neutral
474,37240,in netflix queue,01-02-2006 14:30,Neutral,Neutral
474,37733,in netflix queue,14-01-2006 01:09,Neutral,Neutral
474,38061,in netflix queue,13-01-2006 19:13,Neutral,Neutral
474,39234,in netflix queue,14-01-2006 01:28,Neutral,Neutral
474,39292,in netflix queue,14-01-2006 01:19,Neutral,Neutral
474,40583,in netflix queue,14-01-2006 01:02,Neutral,Neutral
474,40629,in netflix queue,13-01-2006 19:16,Neutral,Neutral
474,41997,in netflix queue,13-01-2006 19:13,Neutral,Neutral
474,42002,in netflix queue,14-01-2006 01:29,Neutral,Neutral
474,42740,in netflix queue,01-02-2006 14:30,Neutral,Neutral
474,1,pixar,14-01-2006 02:47,Neutral,Neutral
474,2,game,16-01-2006 01:39,Negative,Neutral
474,5,pregnancy,16-01-2006 01:11,Neutral,Neutral
474,5,remake,16-01-2006 01:11,Neutral,Neutral
474,7,remake,16-01-2006 01:40,Neutral,Neutral
474,11,politics,16-01-2006 01:28,Neutral,Neutral
474,11,president,16-01-2006 01:28,Neutral,Neutral
474,14,politics,16-01-2006 01:40,Neutral,Neutral
474,14,president,16-01-2006 01:40,Neutral,Neutral
474,16,mafia,13-01-2006 19:47,Neutral,Neutral
474,17,jane austen,13-01-2006 19:39,Neutral,Neutral
474,21,hollywood,14-01-2006 02:36,Neutral,Neutral
474,22,serial killer,16-01-2006 01:38,Neutral,Neutral
474,25,alcoholism,24-01-2006 21:19,Neutral,Neutral
474,26,shakespeare,24-01-2006 21:20,Neutral,Neutral
474,28,jane austen,13-01-2006 19:20,Neutral,Neutral
474,29,kidnapping,24-01-2006 21:17,Neutral,Neutral
474,31,high school,16-01-2006 01:38,Positive,Positive
474,31,teacher,16-01-2006 01:38,Neutral,Neutral
474,32,time travel,14-01-2006 02:47,Neutral,Neutral
474,34,animal movie,13-01-2006 19:35,Neutral,Neutral
474,34,pigs,14-01-2006 02:20,Neutral,Neutral
474,36,death penalty,14-01-2006 01:32,Neutral,Neutral
474,36,nun,13-01-2006 22:27,Neutral,Neutral
474,38,twins,16-01-2006 01:09,Neutral,Neutral
474,39,emma,24-01-2006 21:18,Neutral,Neutral
474,39,jane austen,24-01-2006 21:18,Neutral,Neutral
474,40,south africa,14-01-2006 01:28,Neutral,Neutral
474,41,shakespeare,24-01-2006 21:20,Neutral,Neutral
474,43,england,24-01-2006 21:20,Neutral,Neutral
474,45,journalism,14-01-2006 02:47,Neutral,Neutral
474,46,wedding,16-01-2006 01:38,Neutral,Neutral
474,47,serial killer,14-01-2006 02:40,Neutral,Neutral
474,50,heist,14-01-2006 02:47,Neutral,Neutral
474,52,adoption,14-01-2006 02:38,Neutral,Neutral
474,52,prostitution,14-01-2006 02:39,Neutral,Neutral
474,58,writing,24-01-2006 21:20,Neutral,Neutral
474,62,music,16-01-2006 01:29,Neutral,Neutral
474,92,jekyll and hyde,24-01-2006 21:19,Neutral,Neutral
474,96,theater,24-01-2006 21:18,Neutral,Neutral
474,101,crime,24-01-2006 21:17,Neutral,Neutral
474,104,golf,16-01-2006 01:13,Neutral,Neutral
474,107,muppets,16-01-2006 01:39,Neutral,Neutral
474,110,scotland,13-01-2006 19:36,Neutral,Neutral
474,111,assassination,14-01-2006 02:41,Neutral,Neutral
474,116,holocaust,23-01-2006 18:19,Neutral,Neutral
474,122,dating,16-01-2006 01:07,Neutral,Neutral
474,140,journalism,16-01-2006 01:30,Neutral,Neutral
474,150,moon,14-01-2006 02:20,Neutral,Neutral
474,150,nasa,13-01-2006 19:36,Neutral,Neutral
474,150,space,14-01-2006 02:20,Neutral,Neutral
474,153,superhero,16-01-2006 01:37,Neutral,Neutral
474,160,michael crichton,16-01-2006 01:08,Neutral,Neutral
474,161,submarine,24-01-2006 21:18,Neutral,Neutral
474,185,computers,16-01-2006 01:40,Neutral,Neutral
474,199,made me cry,14-01-2006 01:45,Neutral,Neutral
474,215,generation x,23-01-2006 18:20,Neutral,Neutral
474,216,school,16-01-2006 01:07,Neutral,Neutral
474,222,ireland,13-01-2006 19:47,Neutral,Neutral
474,223,generation x,24-01-2006 21:18,Neutral,Neutral
474,224,mental illness,24-01-2006 21:18,Negative,Negative
474,224,psychology,24-01-2006 21:18,Neutral,Neutral
474,230,stephen king,24-01-2006 21:18,Neutral,Neutral
474,235,movie business,13-01-2006 19:47,Neutral,Neutral
474,237,basketball,24-01-2006 21:18,Neutral,Neutral
474,237,france,24-01-2006 21:18,Neutral,Neutral
474,237,infertility,24-01-2006 21:18,Neutral,Neutral
474,246,basketball,20-01-2006 19:19,Neutral,Neutral
474,247,australia,13-01-2006 19:47,Neutral,Neutral
474,249,beethoven,13-01-2006 19:47,Neutral,Neutral
474,252,einstein,16-01-2006 01:13,Neutral,Neutral
474,257,court,16-01-2006 01:39,Neutral,Neutral
474,260,darth vader,14-01-2006 02:41,Neutral,Neutral
474,260,luke skywalker,14-01-2006 02:41,Neutral,Neutral
474,260,space opera,14-01-2006 02:41,Neutral,Neutral
474,261,louisa may alcott,13-01-2006 19:48,Neutral,Neutral
474,262,england,14-01-2006 02:36,Neutral,Neutral
474,262,girl power,14-01-2006 02:36,Neutral,Neutral
474,262,india,14-01-2006 02:36,Neutral,Neutral
474,272,england,24-01-2006 21:19,Neutral,Neutral
474,272,mental illness,24-01-2006 21:19,Negative,Negative
474,277,christmas,16-01-2006 01:13,Neutral,Neutral
474,280,prison,16-01-2006 01:39,Neutral,Neutral
474,282,disability,16-01-2006 01:39,Neutral,Neutral
474,282,twins,16-01-2006 01:39,Neutral,Neutral
474,293,hit men,24-01-2006 21:20,Neutral,Neutral
474,296,hit men,14-01-2006 02:16,Neutral,Neutral
474,300,tv,14-01-2006 02:39,Neutral,Neutral
474,307,death,14-01-2006 01:44,Neutral,Neutral
474,308,marriage,14-01-2006 02:47,Neutral,Neutral
474,316,time travel,24-01-2006 21:21,Neutral,Neutral
474,317,christmas,16-01-2006 01:14,Neutral,Neutral
474,318,prison,14-01-2006 02:17,Neutral,Neutral
474,318,stephen king,13-01-2006 19:39,Neutral,Neutral
474,318,wrongful imprisonment,14-01-2006 02:17,Neutral,Neutral
474,329,enterprise,14-01-2006 02:41,Neutral,Neutral
474,337,mental illness,14-01-2006 02:47,Negative,Negative
474,338,serial killer,16-01-2006 01:41,Neutral,Neutral
474,339,coma,24-01-2006 21:23,Negative,Neutral
474,342,australia,24-01-2006 21:19,Neutral,Neutral
474,342,weddings,24-01-2006 21:19,Neutral,Neutral
474,345,cross dressing,23-01-2006 18:19,Neutral,Neutral
474,345,men in drag,23-01-2006 18:19,Negative,Negative
474,345,remade,23-01-2006 18:19,Neutral,Neutral
474,349,tom clancy,13-01-2006 19:36,Neutral,Neutral
474,350,john grisham,16-01-2006 01:38,Neutral,Neutral
474,351,interracial romance,16-01-2006 01:13,Neutral,Neutral
474,356,shrimp,16-01-2006 01:38,Neutral,Neutral
474,356,vietnam,16-01-2006 01:38,Neutral,Neutral
474,357,wedding,16-01-2006 01:38,Neutral,Neutral
474,361,gambling,24-01-2006 21:19,Neutral,Neutral
474,363,holocaust,14-01-2006 01:28,Neutral,Neutral
474,364,disney,13-01-2006 19:35,Neutral,Neutral
474,371,journalism,16-01-2006 01:40,Neutral,Neutral
474,377,bus,14-01-2006 02:41,Neutral,Neutral
474,380,spies,14-01-2006 02:47,Neutral,Neutral
474,381,alcoholism,16-01-2006 01:30,Neutral,Neutral
474,412,edith wharton,13-01-2006 19:47,Neutral,Neutral
474,421,horses,23-01-2006 18:20,Neutral,Neutral
474,425,mental illness,23-01-2006 18:20,Negative,Negative
474,425,oscar (best actress),23-01-2006 18:20,Positive,Positive
474,440,president,13-01-2006 22:28,Neutral,Neutral
474,454,john grisham,13-01-2006 19:47,Neutral,Neutral
474,457,based on a tv show,20-01-2006 19:18,Neutral,Neutral
474,471,hula hoop,16-01-2006 01:39,Neutral,Neutral
474,474,assassination,24-01-2006 21:19,Neutral,Neutral
474,475,ireland,13-01-2006 19:47,Neutral,Neutral
474,477,biopic,24-01-2006 21:22,Neutral,Neutral
474,480,dinosaur,14-01-2006 01:42,Neutral,Neutral
474,488,japan,16-01-2006 01:39,Neutral,Neutral
474,488,sexuality,16-01-2006 01:39,Neutral,Neutral
474,497,shakespeare,13-01-2006 19:39,Neutral,Neutral
474,500,cross dressing,16-01-2006 01:29,Neutral,Neutral
474,500,divorce,16-01-2006 01:29,Neutral,Neutral
474,500,men in drag,16-01-2006 01:29,Negative,Negative
474,508,aids,16-01-2006 01:40,Neutral,Neutral
474,513,radio,24-01-2006 21:20,Neutral,Neutral
474,513,show business,24-01-2006 21:20,Neutral,Neutral
474,515,butler,14-01-2006 01:36,Neutral,Neutral
474,515,housekeeper,14-01-2006 01:36,Neutral,Neutral
474,516,military,16-01-2006 01:17,Negative,Negative
474,522,australia,24-01-2006 21:21,Neutral,Neutral
474,522,racism,24-01-2006 21:21,Neutral,Neutral
474,522,violence,24-01-2006 21:21,Neutral,Neutral
474,524,football,16-01-2006 01:30,Neutral,Neutral
474,527,holocaust,13-01-2006 19:36,Neutral,Neutral
474,529,chess,13-01-2006 19:48,Neutral,Neutral
474,534,c.s. lewis,13-01-2006 19:39,Neutral,Neutral
474,535,large cast,14-01-2006 02:41,Positive,Neutral
474,538,race,24-01-2006 21:21,Neutral,Neutral
474,539,empire state building,14-01-2006 01:44,Neutral,Neutral
474,541,robots,16-01-2006 01:37,Neutral,Neutral
474,543,beat poetry,14-01-2006 01:44,Neutral,Neutral
474,551,christmas,16-01-2006 01:40,Neutral,Neutral
474,551,halloween,16-01-2006 01:40,Neutral,Neutral
474,556,politics,16-01-2006 01:41,Neutral,Neutral
474,562,adolescence,14-01-2006 02:47,Neutral,Neutral
474,586,christmas,16-01-2006 01:16,Neutral,Neutral
474,587,overrated,13-01-2006 19:35,Neutral,Neutral
474,588,disney,13-01-2006 19:36,Neutral,Neutral
474,589,robots,14-01-2006 02:41,Neutral,Neutral
474,590,american indians,13-01-2006 19:36,Neutral,Neutral
474,590,native americans,13-01-2006 19:36,Neutral,Neutral
474,592,superhero,14-01-2006 02:36,Neutral,Neutral
474,593,hannibal lector,13-01-2006 19:36,Neutral,Neutral
474,594,disney,16-01-2006 01:40,Neutral,Neutral
474,595,disney,13-01-2006 19:36,Neutral,Neutral
474,596,disney,16-01-2006 01:17,Neutral,Neutral
474,597,prostitution,14-01-2006 02:38,Neutral,Neutral
474,608,coen brothers,13-01-2006 19:36,Neutral,Neutral
474,616,disney,23-01-2006 18:20,Neutral,Neutral
474,628,priest,16-01-2006 01:44,Neutral,Neutral
474,638,babies,16-01-2006 01:43,Neutral,Neutral
474,647,gulf war,16-01-2006 01:41,Neutral,Neutral
474,648,based on a tv show,24-01-2006 21:19,Neutral,Neutral
474,668,india,24-01-2006 21:20,Neutral,Neutral
